"Story","Title","Result","Date","Stability","Duration (s)"
"Perform actions on TimeSheet of MIS website","Verify rejecting a delete action for a task template","SUCCESS","2022-10-14T02:17:25.408+05:30[Asia/Calcutta]","0.0","40.99"
